stock,invested_amount,days,percentage_change,risk
6,971.7,39,-0.54553,5
1,3603.33,62,-0.16164,5
4,6983.25,10,-0.15488,5
18,2355.21,61,0.07665,4
17,634.88,98,0.03397,3
1,2088.57,162,0.35156,5
12,3946.48,180,0.11017,4
12,970.65,113,-0.06422,3
9,8061.38,12,0.07197,4
1,5313.15,33,-0.33222,5
7,6363.51,16,0.34156,5
11,8572.19,146,-0.35079,5
6,1689.07,7,-0.15514,5
19,5167.27,65,0.17416,5
2,5315.92,114,-0.03099,3
13,4995.87,92,0.22235,5
1,1279.01,156,-0.53974,5
4,5127.98,37,-0.04345,3
8,3678.21,95,0.16802,5
16,8622.79,66,0.09186,4
18,2140.93,93,0.1657,5
16,3205.16,60,0.21858,5
6,4643.75,20,-0.31154,5
11,6684.33,124,0.48349,5
9,4138.57,48,0.12319,4
20,3094.2,68,0.10372,4
16,8447.28,67,0.07092,4
6,8599.08,123,0.10003,4
4,9496.74,141,0.64275,5
9,2972.9,98,-0.02045,2
2,6183.41,39,-0.1496,4
16,5600.12,173,0.12869,4
8,1162.7,90,-0.00246,1
6,7400.41,178,0.06992,3
16,9902.0,37,0.0901,4
19,2033.7,51,0.22123,5
13,6297.59,41,0.16722,5
7,6277.63,180,0.45663,5
9,4628.77,14,-0.02174,2
14,4115.79,25,0.10933,4
17,3437.25,101,0.02575,2
2,3197.19,28,0.11601,4
2,3801.73,120,0.06361,3
20,3054.88,37,-0.0155,2
15,5436.73,65,-0.12402,4
1,7006.5,96,-0.14675,4
14,7514.17,90,0.17922,5
17,6957.14,14,0.02655,2
12,6003.17,97,-0.25932,5
18,4597.53,175,0.03146,3
8,1435.26,105,0.26201,5
20,1233.38,37,-0.1239,4
7,3769.66,45,0.22017,5
5,9195.95,88,-0.88716,5
1,8913.49,63,-0.15027,5
11,9710.32,70,-0.1901,5
8,2692.04,89,0.14732,4
3,8221.0,86,0.14965,4
16,3602.26,76,0.19189,5
10,7695.49,73,0.29269,5
17,8622.91,10,-0.05005,3
5,3205.18,98,1.3405,5
17,2084.57,72,0.05913,3
6,2174.33,36,-0.36988,5
1,9326.02,102,-0.49085,5
20,856.79,108,0.06187,3
5,2243.4,170,1.25706,5
17,5042.97,71,0.12936,4
11,4996.35,170,-0.39429,5
10,7305.7,163,0.32498,5
16,5154.55,161,0.12399,4
7,8578.87,142,-0.16746,5
16,5487.48,7,0.00965,1
10,707.21,56,-0.59578,5
16,7596.49,48,0.06663,3
7,2023.38,83,0.47304,5
19,3536.09,6,0.08475,4
19,9949.99,168,0.18997,5
1,1944.73,165,0.97643,5
13,4759.89,109,-0.39021,5
3,2624.19,25,-0.07038,4
1,3667.73,158,0.03434,3
11,2710.4,78,-0.15932,5
17,1668.47,10,0.10412,4
18,1248.87,158,0.13024,4
7,1786.14,89,-0.18284,5
2,692.37,102,-0.02488,2
10,2361.92,58,-0.65037,5
6,9640.69,35,-0.02506,2
5,8929.37,68,-0.18407,5
16,3546.85,158,0.27843,5
20,8685.14,90,0.31783,5
20,4986.58,123,0.37873,5
10,3004.56,34,0.14596,4
4,3373.36,125,0.19494,5
9,7512.86,62,0.10891,4
17,8210.13,6,0.06931,3
5,6966.38,49,0.41638,5
13,6586.89,132,0.48896,5
12,7005.84,76,0.27216,5
17,5012.14,34,0.02507,2
19,5739.26,41,-0.32753,5
14,4227.51,101,0.34756,5
10,9852.79,74,0.39984,5
16,1812.04,161,0.23507,5
18,6751.04,108,0.2633,5
16,7947.81,97,-0.01928,2
1,9748.65,92,0.25126,5
8,4353.18,42,0.05279,3
11,3137.84,21,-0.00553,1
10,3055.87,141,-0.09169,4
1,7856.81,79,0.31516,5
3,1979.95,15,-0.14148,4
19,1441.34,81,0.11543,4
17,9463.91,121,0.09888,4
2,6334.72,73,0.19249,5
5,3476.87,57,0.97102,5
17,2258.38,147,0.18505,5
9,9048.37,95,-0.25512,5
9,2362.14,99,0.46125,5
20,9111.79,29,0.03437,3
11,4146.9,21,-0.13935,4
16,9838.29,146,0.13701,4
9,6898.69,63,-0.08983,4
12,3234.83,92,0.29306,5
5,3498.2,100,-0.49948,5
20,9248.85,13,0.07225,4
10,8404.51,71,0.4884,5
1,1721.58,92,0.28851,5
6,6236.14,154,-0.26017,5
14,2347.82,161,0.40353,5
10,5177.27,178,0.63581,5
20,3859.61,169,0.18879,5
7,8601.18,83,0.07541,4
1,3403.24,96,0.09257,4
8,3419.67,108,0.12931,4
4,1353.08,18,-0.03629,3
15,4597.63,102,0.13879,4
18,2608.46,171,0.39149,5
1,8048.31,7,0.07252,4
19,7264.33,76,0.03014,3
19,9857.15,128,0.38176,5
9,5013.66,34,0.05157,3
16,9455.0,63,0.1087,4
5,3025.49,6,0.1393,4
10,5645.03,27,0.14291,4
2,8457.61,7,0.00985,1
9,2967.32,169,0.1534,5
6,5607.65,179,0.4074,5
4,2896.54,141,0.27603,5
5,2002.24,24,-0.05456,3
1,9762.64,135,0.01464,2
15,3988.63,31,0.0524,3
4,835.92,53,0.25661,5
3,8212.9,125,0.51344,5
2,4859.25,81,0.14026,4
12,7682.21,14,0.01412,2
1,2313.54,19,0.09943,4
2,3241.31,33,0.08655,4
2,4074.2,122,-0.21042,5
6,706.74,34,-0.23839,5
5,8497.65,169,1.44805,5
9,3589.8,79,-0.20589,5
15,7500.34,152,0.33704,5
9,5541.43,78,0.43798,5
8,4837.67,116,0.281,5
7,940.23,165,1.0271,5
5,8817.49,21,0.40116,5
3,3848.5,77,0.51356,5
9,6853.19,149,0.02489,2
8,7723.2,106,0.16326,5
3,7496.76,83,-0.04029,3
15,9823.29,94,0.12717,4
10,5142.62,65,-1.01086,5
1,3471.27,73,-0.00248,1
5,6184.68,87,0.2175,5
4,5977.22,12,-0.069,3
16,7973.23,50,0.06696,3
14,7058.37,19,0.00687,1
10,5476.47,173,0.46155,5
8,781.03,146,-0.15557,5
9,8164.74,83,-0.04287,3
18,3597.2,80,0.02049,2
5,4890.74,137,-1.08401,5
6,2640.77,87,0.17936,5
10,7581.0,120,0.17035,5
19,3735.43,30,0.13373,4
2,8644.61,127,0.07029,4
3,5076.54,93,0.00598,1
3,8773.57,85,0.33337,5
2,4557.3,65,0.16771,5
20,6275.26,158,0.09326,4
12,3847.2,34,-0.12599,4
9,8887.62,91,-0.06491,3
7,9986.9,172,0.81344,5
13,4060.04,72,-0.35512,5
19,3544.54,115,0.40692,5
6,7677.51,104,0.22144,5
16,8194.27,119,0.01388,2
17,8971.09,34,0.12948,4
14,5470.66,7,0.03139,3
16,7386.7,127,0.13498,4
17,3204.79,32,0.0804,4
20,5684.02,40,0.07649,4
1,1261.18,101,0.23182,5
18,865.31,6,0.04295,3
5,2549.09,98,1.51441,5
7,9419.03,121,-0.19524,5
1,6410.75,89,-0.01715,2
3,7765.78,140,0.19002,5
16,5484.1,147,0.05258,3
1,8867.35,65,-0.78303,5
8,7440.73,100,0.22751,5
9,3158.56,131,-0.03932,3
19,2685.76,153,-0.13774,4
3,2270.02,142,0.39309,5
18,4039.67,147,0.11112,4
20,1203.37,146,0.12986,4
10,2363.96,35,0.59088,5
3,6421.44,29,0.11674,4
13,7929.31,37,-0.11955,4
15,1521.47,94,0.29726,5
6,5189.11,137,0.43498,5
14,8586.25,104,0.19212,5
1,804.31,104,0.08499,4
2,6703.22,28,0.1642,5
1,6480.31,63,-0.41532,5
12,9082.77,164,-0.12905,4
17,8835.79,161,0.16552,5
8,3403.28,173,-0.04988,3
20,6451.54,103,0.01496,2
14,1857.9,160,0.37617,5
16,8573.99,84,0.01335,2
12,2907.52,77,0.04821,3
17,7255.63,43,-0.10027,4
17,5208.38,115,-0.07881,4
1,2423.34,21,0.13085,4
10,8464.67,38,0.30059,5
10,4168.0,138,0.17211,5
11,6247.27,158,-0.48998,5
14,9000.26,59,0.12756,4
8,9534.19,134,0.37799,5
2,2328.9,93,0.42561,5
14,8227.66,117,0.25842,5
12,8458.86,18,0.1209,4
16,9695.12,36,-0.03056,3
7,2162.11,159,0.08936,4
13,6973.9,55,-0.32531,5
20,1396.92,112,0.09345,4
7,9977.35,165,-0.17002,5
5,9110.47,132,-0.5816,5
12,4302.43,83,0.17588,5
4,1020.03,86,0.09478,4
5,9310.76,116,0.69789,5
1,4186.47,15,0.0677,3
13,8078.51,95,-0.73267,5
17,8135.44,147,0.0812,4
9,3131.42,164,0.23589,5
10,5249.09,179,0.47657,5
11,7029.51,135,0.3848,5
1,1275.23,166,-0.8691,5
16,3048.42,175,0.21977,5
14,6772.39,169,0.29366,5
2,6393.97,39,-0.00238,1
18,9573.18,134,0.29602,5
5,6647.48,35,-0.17459,5
4,9260.83,30,0.0546,3
11,6759.17,175,0.04092,3
9,868.42,111,-0.07884,4
7,1173.29,69,-0.33667,5
20,6774.07,14,-0.04004,3
7,3782.83,51,0.09562,4
1,6301.9,25,-0.09812,4
7,3005.36,175,0.34553,5
16,3308.82,40,0.12582,4
2,1282.93,56,0.15901,5
6,5542.58,73,-0.42544,5
9,3193.41,93,0.1834,5
15,9881.9,14,-0.01927,2
20,2868.93,15,0.00713,1
2,2250.94,92,0.08584,4
20,7679.26,118,0.14871,4
20,8693.22,102,-0.30822,5
19,8923.4,59,0.01975,2
8,9524.68,163,0.27522,5
12,5348.33,79,0.06521,3
9,8310.71,46,0.19378,5
17,7585.07,91,-0.07229,4
20,6562.01,63,0.06369,3
3,5721.61,19,0.05643,3
7,2518.79,88,-0.21707,5
2,6678.85,164,0.15602,5
12,3078.69,121,-0.01835,2
20,2037.42,79,0.12504,4
12,3363.32,123,0.07661,4
2,9367.67,58,0.01943,2
18,6229.92,98,0.10492,4
3,9798.26,87,0.31874,5
15,1820.48,34,0.06717,3
3,1116.19,94,0.20258,5
8,2084.2,5,-0.0372,3
18,8365.01,133,0.20713,5
6,5974.99,76,-0.27996,5
19,8586.23,34,0.18933,5
12,1876.3,107,0.35792,5
9,5829.07,104,-0.09326,4
6,1216.27,161,1.1027,5
7,1973.2,41,0.75165,5
11,6723.91,24,0.10774,4
3,8781.8,13,-0.05705,3
13,5903.09,23,0.50276,5
16,6698.2,41,0.02611,2
14,3967.36,172,0.37974,5
13,2153.69,112,-0.2241,5
20,4450.42,35,-0.05575,3
19,9001.25,159,0.10118,4
6,9462.74,50,-0.41985,5
17,919.2,116,0.1536,5
19,3303.64,120,0.03037,3
13,6251.75,78,0.41119,5
4,8048.81,135,0.0909,4
3,4178.6,40,-0.08119,4
19,3462.93,134,-0.23476,5
17,4038.08,47,-0.03205,3
15,915.84,17,0.03405,3
6,7903.57,85,0.12766,4
12,9351.48,164,0.27401,5
16,9738.53,165,0.19592,5
20,3347.66,163,0.45466,5
2,5569.78,23,0.06921,3
5,8376.46,92,-0.06594,3
12,6582.61,18,0.07137,4
20,9459.89,138,-0.00188,1
13,4640.73,13,-0.04022,3
4,6192.01,152,0.57722,5
10,4986.57,79,0.77968,5
16,7078.93,89,0.16058,5
3,2394.33,93,-0.10433,4
14,5011.96,138,0.07446,4
9,1276.48,77,0.36399,5
18,9518.83,141,0.36665,5
10,5499.34,175,-0.33848,5
11,550.81,176,0.02631,2
6,9102.26,73,0.11751,4
15,1879.25,157,0.18885,5
20,9606.93,5,-0.03265,3
5,5756.78,90,0.80555,5
15,1880.2,163,0.28207,5
5,9001.64,168,0.15969,5
2,2272.69,7,-0.02856,2
8,9740.5,151,-0.09651,4
12,9759.67,156,0.7351,5
15,7763.08,145,0.14758,4
5,7197.67,92,-0.35051,5
20,5697.01,129,-0.00941,1
13,3755.75,93,0.04387,3
14,2537.99,119,-0.17218,5
14,8164.93,114,0.28361,5
10,2087.08,136,-0.4049,5
19,2475.19,60,0.24635,5
15,3087.28,5,0.02621,2
9,3583.53,180,0.43114,5
8,4620.9,178,0.172,5
10,7401.38,88,-0.01962,2
17,5032.69,101,-0.03828,3
18,6032.73,22,0.07258,4
19,6902.88,115,0.13126,4
4,3163.95,11,0.0413,3
14,4043.24,102,0.0501,3
17,6010.69,73,0.12677,4
7,6044.21,103,-0.56146,5
10,6909.18,147,0.59643,5
10,3913.6,124,-0.99282,5
3,5988.68,149,-0.37375,5
17,3741.77,60,0.21015,5
16,7129.03,91,0.20651,5
4,1083.5,132,0.56577,5
9,2891.71,73,-0.04076,3
3,5886.19,109,-0.21451,5
10,9323.72,119,0.30941,5
10,3732.79,29,0.34308,5
13,4761.78,47,0.46834,5
1,5206.74,45,-0.58594,5
13,8067.55,13,-0.16711,5
2,683.4,7,-0.04131,3
10,754.3,26,-0.51452,5
16,3014.65,134,0.20707,5
19,5884.26,19,0.03767,3
4,5109.67,178,-0.6008,5
18,7966.8,61,0.05221,3
19,6642.38,98,-0.19096,5
7,3617.01,140,0.25058,5
7,9966.46,12,-0.29206,5
16,1272.25,87,0.15897,5
8,9346.17,89,0.08571,4
15,9340.85,44,0.13931,4
20,3914.62,37,0.01866,2
11,6392.69,114,0.02147,2
11,5075.14,169,0.87323,5
17,4626.78,63,0.19588,5
11,7116.09,48,-0.10623,4
2,7120.27,176,0.1905,5
8,1682.9,112,-0.00989,1
1,3105.3,147,0.22424,5
8,4687.39,47,-0.09126,4
8,4629.33,77,0.21851,5
19,704.58,61,-0.16461,5
4,4779.94,69,0.50752,5
18,8990.32,80,0.23554,5
11,5361.43,79,-0.25035,5
17,1196.95,141,-0.00685,1
15,5639.62,10,0.00752,1
2,2400.33,32,0.1096,4
16,7886.23,94,0.21764,5
2,5147.72,159,-0.25855,5
15,1005.45,170,0.11318,4
14,2250.27,26,-0.03782,3
8,9878.84,98,-0.0254,2
13,8802.43,33,0.01573,2
1,5569.05,37,0.09898,4
9,2573.48,107,0.57635,5
6,1648.99,67,-0.11019,4
11,7220.83,177,-0.45389,5
19,4340.26,122,-0.13078,4
13,1372.33,101,0.65278,5
10,8152.79,71,-0.07472,4
9,8297.68,11,-0.13485,4
14,8087.63,175,0.2161,5
14,7676.58,21,0.09495,4
2,4325.56,174,0.40328,5
10,6818.06,26,-0.25647,5
14,6359.1,105,0.12666,4
1,8041.19,20,0.12965,4
8,2297.29,160,0.32736,5
20,9211.03,151,-0.11271,4
4,9190.46,146,0.51592,5
12,5705.11,127,0.05184,3
1,2594.02,156,0.30986,5
9,6431.37,150,0.08969,4
4,2199.88,49,0.39859,5
17,8286.3,161,0.09519,4
9,3809.94,38,0.24344,5
5,6490.22,115,-1.42058,5
14,2516.59,15,-0.01695,2
11,2577.98,9,0.07689,4
1,505.74,126,0.40349,5
19,5889.4,16,0.03401,3
15,8600.34,123,0.25232,5
3,8825.03,94,-0.16892,5
12,7148.23,95,0.06119,3
11,4856.38,20,0.27495,5
11,2489.61,14,0.01869,2
14,4938.69,71,0.28388,5
10,2767.22,31,0.07714,4
6,1914.81,43,-0.09819,4
19,2888.86,148,0.3265,5
15,728.03,146,0.27197,5
8,5852.35,156,0.06457,3
9,9028.5,100,-0.05141,3
1,7153.55,117,-0.18652,5
13,3009.98,55,-0.15677,5
11,6525.59,119,0.12527,4
17,970.65,89,0.12035,4
6,722.51,22,-0.12226,4
3,7523.23,10,0.04136,3
2,8756.21,107,-0.05511,3
1,8582.89,120,0.49399,5
6,9241.8,178,0.3629,5
9,8271.93,160,0.10612,4
11,3994.62,167,0.32808,5
9,9127.72,134,-0.07425,4
1,6740.57,117,0.29624,5
20,6446.74,129,0.04464,3
14,2017.21,100,0.20696,5
6,3380.61,59,-0.09581,4
15,6642.95,116,0.01411,2
10,2890.47,146,0.57698,5
13,2486.41,56,-0.52293,5
11,1440.2,125,0.20466,5
5,2927.11,67,0.47369,5
6,1864.35,48,-0.04576,3
5,9309.96,84,0.19503,5
18,7287.26,81,0.21589,5
8,2400.87,30,0.0585,3
12,6215.68,63,-0.10177,4
7,6505.52,67,-0.88169,5
20,3622.4,5,-0.0454,3
18,3671.46,145,-0.0818,4
18,9584.22,116,0.1638,5
5,2195.77,168,0.47163,5
17,9658.19,180,0.33093,5
1,9584.1,119,0.82776,5
8,6555.47,175,0.15499,5
2,3389.33,74,-0.05274,3
14,3282.02,5,0.04613,3
5,2386.07,56,-0.10214,4
18,9412.51,125,0.17233,5
8,5177.38,159,-0.03263,3
1,7029.45,100,-0.20767,5
6,3722.89,25,0.18156,5
15,9341.33,82,0.15495,5
16,2905.18,166,0.2341,5
8,5014.78,57,0.10681,4
16,7827.05,59,0.13912,4
10,3461.14,147,-0.3877,5
6,1830.28,155,0.04917,3
12,2324.97,171,0.64256,5
15,759.44,18,0.01224,2
8,9503.09,162,-0.1807,5
3,7823.98,151,0.10527,4
17,6115.76,19,0.0367,3
16,9191.06,119,0.10895,4
8,7284.25,118,0.41339,5
6,1203.61,50,0.64802,5
1,878.58,5,-0.18688,5
4,9169.28,98,0.31105,5
7,9152.99,103,-0.53349,5
2,4784.17,43,0.2591,5
13,8098.76,162,-0.04561,3
2,7890.7,26,0.16027,5
6,5108.47,93,0.03718,3
11,7381.37,118,0.60627,5
17,1739.42,141,0.03519,3
6,6584.87,72,0.0071,1
18,3710.52,22,0.05632,3
12,5420.45,16,0.15113,5
14,9671.76,177,0.19288,5
2,8039.56,108,0.12018,4
16,652.17,155,0.30991,5
2,538.94,92,0.16877,5
16,1488.06,94,0.00822,1
3,6581.48,172,0.33516,5
11,6264.63,119,0.16444,5
13,9146.28,41,-0.28439,5
6,7909.2,96,-0.57445,5
15,5817.01,124,0.17664,5
9,8930.95,106,-0.03919,3
5,7481.46,107,-0.37894,5
6,1547.9,168,-1.05514,5
3,2614.78,159,-0.11391,4
11,4707.23,77,-0.34109,5
11,2071.97,59,-0.34516,5
2,4891.85,92,0.18779,5
10,6472.43,112,0.29206,5
19,2524.88,36,0.12136,4
1,7752.77,112,-0.28921,5
9,1753.74,65,0.26934,5
19,4468.21,112,0.0739,4
6,1677.2,95,0.17577,5
5,6352.13,134,0.16986,5
14,6870.64,106,0.00773,1
9,4152.27,155,0.66889,5
15,7677.49,49,0.09677,4
1,776.42,35,-0.24735,5
2,4693.55,114,-0.01697,2
11,1924.09,95,0.19923,5
9,1722.61,147,0.26683,5
4,3852.36,117,0.11307,4
3,8213.78,138,0.22309,5
5,2787.79,130,0.07592,4
20,2273.71,140,0.45141,5
13,6698.77,89,0.13836,4
1,6924.94,104,0.48163,5
5,7270.88,29,-0.26866,5
8,6550.53,39,0.12532,4
5,5414.98,174,1.07188,5
13,1250.42,135,1.15829,5
5,7045.57,133,-0.5533,5
18,2202.16,148,0.25687,5
4,5470.35,153,0.63182,5
10,4485.28,126,0.26092,5
6,7200.48,128,1.18787,5
18,7483.64,90,0.15212,5
18,3562.08,51,0.01329,2
5,1785.79,118,0.50025,5
8,9340.58,108,0.08249,4
2,3518.57,145,-0.00465,1
18,7892.57,131,-0.11513,4
15,6484.03,178,0.18035,5
5,3816.96,138,0.98493,5
12,3215.54,128,0.03711,3
2,5616.25,91,-0.18074,5
5,8175.72,54,0.3381,5
16,3763.68,171,0.21565,5
16,1171.61,98,0.10109,4
14,5482.31,139,-0.07381,4
20,8006.27,115,0.37225,5
8,8426.74,39,0.04761,3
17,4739.39,104,0.34461,5
20,3761.42,9,-0.01714,2
4,5051.42,155,1.35681,5
14,2049.27,13,-0.04828,3
5,1414.23,97,0.15284,5
14,1614.92,8,-0.00173,1
8,7778.16,144,0.22654,5
16,3298.25,44,-0.02378,2
3,2496.49,65,0.14889,4
19,7258.05,164,0.0162,2
18,8365.74,85,0.02758,2
15,3539.35,171,0.22569,5
4,8008.65,136,0.55699,5
13,1093.75,71,0.24912,5
2,4340.18,137,-0.2786,5
10,1024.98,148,-0.79071,5
17,9898.56,149,0.13427,4
4,5356.85,69,0.40528,5
6,5289.3,153,-0.29954,5
19,2516.87,162,0.10449,4
4,9005.99,161,0.34623,5
17,5746.41,82,-0.07201,4
6,5160.16,53,0.07832,4
5,5460.65,160,0.08148,4
2,6201.71,156,0.78775,5
6,6644.02,108,-0.23548,5
13,8576.81,94,0.19774,5
9,8834.57,173,0.13491,4
18,8318.8,92,0.18679,5
9,9961.82,8,0.00703,1
3,5180.71,31,0.08967,4
16,5405.91,155,0.07803,4
4,9393.62,27,-0.03125,3
3,5681.88,51,0.29917,5
20,3284.82,15,0.01932,2
1,9791.17,75,-0.1451,4
14,4423.99,56,0.00213,1
3,3223.26,178,0.20651,5
19,1348.38,150,0.57585,5
16,3255.37,131,0.10271,4
18,1961.37,100,0.01492,2
20,2311.56,150,0.16755,5
12,4923.02,172,0.36597,5
6,9865.0,11,-0.10775,4
1,9701.36,21,0.19786,5
11,1792.75,175,0.10117,4
10,9308.22,23,-0.25158,5
16,8557.6,11,-0.03566,3
14,7735.94,155,0.03283,3
15,7573.44,45,-0.0368,3
20,2028.38,46,-0.04094,3
19,2691.12,74,-0.04261,3
17,4885.59,68,0.20421,5
4,606.09,153,0.3462,5
18,3085.93,135,0.16627,5
7,2657.68,152,-0.6311,5
12,6427.55,109,0.3238,5
16,5788.85,76,-0.0237,2
19,1490.66,85,0.10747,4
8,6711.87,136,0.12382,4
15,8891.86,138,0.06674,3
15,7247.62,158,-0.12717,4
11,1521.98,164,0.53168,5
14,6326.13,132,0.48748,5
12,4207.79,111,0.12044,4
8,4265.35,61,0.23292,5
3,9967.61,50,0.114,4
2,8091.28,118,0.19327,5
6,7426.16,61,-0.01782,2
5,2632.09,53,0.12055,4
18,2509.93,110,0.04586,3
5,1682.6,167,0.72192,5
20,3045.57,29,-0.04641,3
15,9418.21,178,0.30928,5
13,7357.93,141,0.82653,5
19,6901.8,143,-0.14474,4
9,4839.59,145,-0.03097,3
18,630.79,56,0.08399,4
8,5276.64,125,0.27142,5
16,9427.71,38,-0.0098,1
6,1213.39,152,0.5575,5
12,2698.85,16,-0.02355,2
3,1182.21,20,0.23149,5
19,6871.6,39,0.01444,2
12,9477.07,78,0.34743,5
2,8654.54,129,-0.19385,5
6,8638.78,119,0.22701,5
4,6386.67,78,0.12851,4
17,7266.34,51,-0.05145,3
17,5220.98,76,0.05897,3
15,3573.2,121,-0.11873,4
4,4625.59,95,0.58997,5
20,4220.42,31,0.08218,4
11,5292.69,145,-0.04885,3
10,6786.09,65,-0.38591,5
9,3937.92,156,0.55233,5
10,5310.23,71,0.57214,5
16,6255.95,93,0.02325,2
19,6933.69,5,0.09197,4
6,7806.41,156,-0.64173,5
17,9536.02,99,-0.02823,2
11,4817.4,148,0.17656,5
20,740.8,48,0.27636,5
3,3851.92,150,0.56115,5
2,9589.06,11,-0.00018,1
7,3674.85,15,0.22047,5
1,9929.76,75,-0.13984,4
1,8436.76,98,0.55366,5
10,4186.21,113,-0.39819,5
5,3641.53,83,0.09081,4
10,9570.71,133,0.35393,5
15,7332.45,54,-0.07407,4
19,9693.98,81,0.28523,5
9,7046.63,108,0.22581,5
16,609.58,170,0.139,4
5,8752.25,149,-0.84601,5
9,9563.48,121,0.00483,1
13,3376.09,128,-0.52111,5
10,2088.69,94,-0.21401,5
12,5560.38,15,-0.07568,4
4,8399.92,160,0.37058,5
6,7576.28,46,0.59879,5
20,9427.03,48,0.07528,4
10,3554.96,161,-0.13653,4
1,7399.46,156,1.61155,5
16,2231.27,161,0.20124,5
10,9194.49,66,0.01594,2
14,561.7,155,0.10054,4
6,5803.83,13,-0.16891,5
6,3155.19,101,0.78897,5
1,7168.41,15,-0.0095,1
13,3290.6,168,0.40324,5
1,5533.36,166,0.0458,3
17,8073.27,179,0.12866,4
18,6065.32,54,-0.01713,2
18,3755.03,43,-0.06837,3
12,9051.63,36,-0.11177,4
5,4659.44,82,-0.00303,1
17,3264.43,68,0.02394,2
6,7529.26,110,0.33561,5
11,7886.54,42,0.22106,5
5,9044.18,60,1.12819,5
20,1312.58,159,0.42973,5
9,6921.5,145,0.32202,5
10,9841.18,119,0.31424,5
11,5253.77,19,0.31696,5
8,4996.4,19,0.03822,3
6,9610.25,30,0.04789,3
6,3935.14,162,0.49358,5
10,1999.27,168,1.25915,5
3,7157.82,178,0.58689,5
5,5819.49,108,-0.14976,4
14,2954.51,128,0.10481,4
7,9748.81,136,-0.6497,5
4,9747.31,116,0.35159,5
2,6390.17,119,0.01729,2
1,4840.85,115,0.16081,5
17,2877.98,18,0.0657,3
20,7188.27,41,0.26467,5
17,3601.99,34,0.07734,4
2,2161.87,176,-0.10356,4
18,5174.88,17,-0.06802,3
12,1181.48,58,-0.11134,4
10,7557.4,169,0.39027,5
15,5924.71,64,0.16029,5
6,7341.51,131,0.08599,4
18,2163.79,48,-0.08515,4
4,6196.04,157,0.22493,5
12,7803.32,127,0.04066,3
14,5558.5,160,0.04336,3
4,5175.93,92,0.15761,5
10,8795.63,140,-0.05074,3
11,6264.86,138,0.36421,5
13,5762.72,118,0.06882,3
14,7337.36,173,-0.32792,5
5,5468.74,94,-0.01702,2
19,8615.29,18,-0.03697,3
5,2255.91,38,0.09333,4
19,759.32,70,0.01154,2
5,8307.23,170,-0.03483,3
19,6928.57,14,0.05984,3
4,6097.37,114,-0.13241,4
6,9533.75,167,0.20672,5
11,1620.58,24,-0.14219,4
14,9133.9,118,0.49375,5
9,1490.59,104,0.09778,4
10,7281.21,70,0.64821,5
18,1739.03,49,-0.09676,4
18,9833.58,167,0.1626,5
14,8149.16,41,-0.19572,5
5,8197.06,103,-0.79069,5
15,762.88,102,0.18925,5
6,6833.53,169,-0.69975,5
5,4136.46,17,0.10769,4
15,4559.01,56,0.07807,4
13,1132.02,170,0.58143,5
16,5015.85,132,0.07514,4
20,990.99,24,-0.03788,3
1,3574.34,112,0.18443,5
5,6265.45,23,0.60407,5
20,4557.54,82,0.13744,4
11,2058.58,128,-0.39439,5
4,1163.57,68,-0.01666,2
8,3309.36,172,0.01316,2
1,1759.57,52,-0.1362,4
6,3144.28,46,0.06876,3
19,2286.58,111,-0.09841,4
11,9036.65,166,0.85493,5
1,6393.29,149,0.55812,5
12,7782.22,152,0.58731,5
3,9704.29,8,0.05306,3
6,2672.15,12,-0.08852,4
9,5170.47,148,0.23525,5
19,6756.79,55,0.179,5
12,1927.37,148,0.10964,4
12,6384.23,118,0.17745,5
13,6384.11,144,-0.31329,5
12,2619.81,134,0.70431,5
4,3376.98,8,0.07224,4
2,5817.31,29,0.07203,4
9,9619.29,149,0.75772,5
10,2486.94,119,0.67667,5
17,8080.48,19,0.0857,4
7,4413.44,133,0.27066,5
7,4256.54,126,-0.0073,1
7,7885.49,125,-0.55687,5
14,4465.99,132,0.33502,5
5,8332.25,23,0.03974,3
17,6689.06,49,-0.00494,1
10,8483.83,97,-0.28559,5
1,8544.58,43,-0.19406,5
13,3768.48,135,-0.98084,5
3,2196.44,132,-0.42262,5
11,2809.26,148,0.00275,1
19,8525.16,115,0.21388,5
17,4866.26,60,0.06776,3
11,8107.15,113,0.28934,5
5,6467.46,119,-0.30012,5
4,5056.58,149,-0.06159,3
6,9840.65,142,-0.28555,5
17,6102.31,160,0.30179,5
12,5181.34,71,0.29768,5
20,2549.72,132,0.19336,5
19,4256.04,118,0.11119,4
2,7479.09,95,0.23598,5
5,2068.4,117,0.30105,5
10,5427.34,166,-0.43404,5
11,6718.96,95,0.43617,5
4,2567.21,53,0.06416,3
9,8260.97,134,0.75378,5
16,3819.78,20,0.04286,3
7,1002.64,43,-0.55585,5
17,7564.66,74,0.16632,5
6,2996.9,150,-0.21096,5
10,3921.23,31,0.4077,5
19,1134.91,65,0.13579,4
4,6671.22,179,0.72286,5
20,605.82,90,0.17628,5
20,3632.71,81,-0.00603,1
14,5388.58,174,0.00927,1
15,9240.08,42,0.02989,2
4,7046.02,97,0.06846,3
16,5746.7,100,0.01299,2
18,534.01,107,0.08305,4
12,3328.13,19,0.14281,4
3,1789.0,8,0.05839,3
1,1444.21,16,-0.09747,4
15,7798.78,68,0.03562,3
5,8133.82,36,-0.10683,4
6,5481.74,152,0.13637,4
1,2671.76,70,0.09041,4
